_id,title,content,total_like,tags
32887836,Deserialize Json string to C# model,"<p>I have the following JSON object which i get to my Web API controller:</p>

<pre><code>{
    ""id"": ""13"",
    ""title"": ""party"",
    ""periods"": {
        ""0"": {
            ""label"": ""Period"",
            ""start_date"": ""2015-04-20"",
            ""end_date"": ""2015-04-29""
        }
    }
}
</code></pre>

<p>I want to try to Deserialize this straight into a Model that i have in C# but I'm not able too.</p>

<p>Here is my Model:</p>

<pre><code>    public class PeriodsModel
    {
        [JsonProperty(""id"")]
        public int id { get; set; }

        [JsonProperty(""title"")]
        public string title { get; set; }

        [JsonProperty(""periods"")]
        public Periods periods { get; set; }
    }
    public class Periods
    {
        [JsonProperty(""0"")]
        public Dictionary&lt;string,Period&gt; period { get; set; }
    }

    public class Period
    {
        [JsonProperty(""label"")]
        public string label { get; set; }

        [JsonProperty(""start_date"")]
        public string start_date { get; set; }

        [JsonProperty(""end_date"")]
        public string end_date { get; set; }
    }
</code></pre>

<p>and here is my method in my controller:</p>

<pre><code>public void Put([FromBody]JToken jsonbody)
{
    var myJsonObject = JsonConvert.SerializeObject(jsonbody);
    PeriodsModel model = JsonConvert.DeserializeObject&lt;PeriodsModel&gt;(myJsonObject);
}
</code></pre>

<p>Here is my error msg that i get:</p>

<pre><code>An exception of type 'Newtonsoft.Json.JsonSerializationException' occurred in Newtonsoft.Json.dll but was not handled in user code

Additional information: Error converting value ""Period"" to type 'CMS.WebApi.Controllers.ActivitiesController+Period'. Path 'periods.0.label', line 1, position 62.
</code></pre>",0,c#|json|json.net|asp.net-web-api2
32535643,Read row number from Excel sheet using OLEDB Object,"<p>I am using <code>OLEDB</code> object to read an Excel file and return data in a datatable. The following Excel sheet has two columns, which imported, but I want to read the Excel row number as well, with my data.</p>

<p><a href=""https://i.stack.imgur.com/bAlaY.jpg"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/bAlaY.jpg"" alt=""enter image description here""></a></p>

<p>This is the code I am using to read the Excel file:</p>

<pre><code>private DataTable ImportExcel2007(String strFilePath)
{
    if (!File.Exists(strFilePath)) return false;
    String strExcelConn = ""Provider=Microsoft.ACE.OLEDB.12.0;""
    + ""Data Source="" + strFilePath + "";""
    + ""Extended Properties='Excel 8.0;HDR=Yes'"";
    OleDbConnection connExcel = new OleDbConnection(strExcelConn);
    OleDbCommand cmdExcel = new OleDbCommand();
    try
    {
        cmdExcel.Connection = connExcel;

        //Check if the Sheet Exists
        connExcel.Open();
        DataTable dtExcelSchema;
        //Get the Schema of the WorkBook
        dtExcelSchema = connExcel.GetOleDbSchemaTable(OleDbSchemaGuid.Tables, null);
        connExcel.Close();

        //Read Data from Sheet1
        connExcel.Open();
        OleDbDataAdapter da = new OleDbDataAdapter();
        DataSet ds = new DataSet();
        string SheetName = dtExcelSchema.Rows[0][""TABLE_NAME""].ToString();
        cmdExcel.CommandText = ""SELECT * From ["" + SheetName + ""]"";

        //Range Query
        //cmdExcel.CommandText = ""SELECT * From ["" + SheetName + ""A3:B5]"";

        da.SelectCommand = cmdExcel;
        da.Fill(ds);
        connExcel.Close();
        return ds.Table[0];
    }
    catch
    {
        return null;
    }
    finally
    {
        cmdExcel.Dispose();
        connExcel.Dispose();
    }
}
</code></pre>

<p>I can manage it by incremented number with new column in data table, but can I apply a WHERE clause with a SELECT statement to return data from different row numbers (where applying an incremented row number may fail)?</p>",0,c#|asp.net|.net|excel|oledb
32589863,Windows Authentication and add Authorization Roles through database - MVC asp.net,"<p>I am new to mvc4 asp .net and confused with the authentication and authorization. Our's is an internal website that takes username(HttpContext.Current.User.Identity.Name) from windows authentication and check against database if the username exists and what roles the user has. I want to use the global [Authorize] attribute and roles,  to give access to controllers. Can anyone help me on how to start with. </p>

<p>For now, I have a function that passes username and get the user data and related roles from database, the query data is added to the model.So, I am using this function to give access to the website but I want to use the same data to check against all controllers and views without querying against db all the time.  </p>",9,c#|asp.net|asp.net-mvc|asp.net-mvc-4
32778360,Asp.Net MVC How to log all actions being called,<p>I need to be able to log all actions that are called from my asp.net mvc application. How and what would be the best way to achieve this? Where I log it to whether it be the console or log file doesn't matter.</p>,8,asp.net-mvc|logging|action
32541227,See Values Passed To Page,"<p>For our production server we do not actually copy over the Visual Studio .sln file so I can't ""launch"" the site for debugging from our production server.  In a totally different application I am launching an .aspx page and attempting to pass variables from the source program to my .aspx page.  W/O the .sln file from Visual Studio being copied over how can I debug and step through my syntax to see if the variables are actually being passed?</p>",-4,c#|asp.net|visual-studio
32723485,Windows Authentication Asp.net know how,"<p>I am building an intranet web application using Asp.net C# and trying to use Windows Authentication. I enabled Windows Authentication in IIS 7.5. I was able to login using the same user name and password to login to my windows machine. </p>

<p>But when I try to access the database. I get this message ""System.Data.SqlClient.SqlException: Login failed for user 'USER\HCSA167$'.""</p>

<p>What can I do to enable to access the database?
thanks</p>",1,asp.net|windows|authentication|sqlexception
32817740,Tree view is expanding for public website only when connected through VPN,"<p>I am working in a public website and this website is developed in the Asp.Net. I am facing a strange problem in this website i.e. If I run through code in my system and local database than treeview expansion functionality which takes data from database is working fine but at the same time if I try to expand this tree view in publicly deployed website than it doesn't work.</p>

<p>But the strange thing is that when I connect to their Virtual private network through Citrix access gateway and than use this public website than expand functionality works fine. </p>

<p>Stored procedure called when this tree view expand is normal stored procedure which only takes input from the databse table through stored procedure.</p>

<p>Need help to figure out what can be the possible reasons.</p>",1,c#|asp.net|treeview|vpn
32823831,Checking Null Cells within MySql Table,"<p>i just wander if there is  away to check <code>MySql</code> <code>asp</code> Table if its Cells has Values or Not .</p>

<blockquote>
  <p><strong>i'v used</strong> this to return if Database has Row/Record there </p>
</blockquote>

<pre><code> string ConnectionString = @""Server=MYSQL5011.Smarterasp.net;Database=db_9d6c52_ahmed;Uid=9d6c52_ahmed;Pwd=******;"";
            MySqlConnection GetConnection = new MySqlConnection(ConnectionString);
            GetConnection.Open();
            string VoiceorScreenSearch = ""Select User_Voice ,User_Screen From User where User_Stat=@UserStat"";
            MySqlCommand Comand = new MySqlCommand(VoiceorScreenSearch, GetConnection);
            Comand.Parameters.AddWithValue(@""UserStat"", key);
            MySqlDataReader ReadData = Comand.ExecuteReader();
            if (ReadData.HasRows)
            {

                    hasrowsornot = true;


            }
</code></pre>

<p>but i need it to return if <code>Cell[1]</code> is <code>null</code> or Has data !, My Cells Datatype is <code>BLOB</code> </p>

<p>and tips of doing this ? , will be helpful 
Thanks </p>",0,mysql|asp.net
32904426,how to set JS var from val passed in from the view,"<p>Passing a value to the view with @Model.LayerName
Would like to store this value in a JS variable...</p>

<pre><code>var g_tableName = @Model.LayerName;
</code></pre>

<p>the semi colan at the the end of LayerName; is flagging as syntax error but I cant figure out why...any ideas? ta</p>",2,c#|asp.net-mvc|asp.net-mvc-3|razor
32947703,Issue in jquery scrolling page to top of the page in update panel,"<p>I am using update panel in aspx page and I want that whenever page is partially loaded, the page should get scrolled on the top of page.
I have written jquery as </p>

<p></p>

<pre><code>var prm = Sys.WebForms.PageRequestManager.getInstance();

prm.add_endRequest(function () {
    // re-bind your jQuery events here
    this.window.scrollTo(0, 0);
    alert(""helloo"");
});
</code></pre>

<p>
The above jquery is not working!!! Please help!!!</p>",0,javascript|jquery|asp.net
32657847,checkboxes list status with linq,"<p>Consider this scenario where you want to retrieve a List or IEnumerable of the values of all the unchecked checkboxes in checkboxlist. this code gives me the value of all checked (now) or (previously). how can I get the values of unchecked (now) and (previously) with linq. thank you</p>

<pre><code>private IEnumerable &lt;string &gt; selectedValues
    {
        get
        {
    if (ViewState [""selectedValues""] == null  &amp;&amp; chapp . SelectedIndex  &gt;=-1 )
    {
        ViewState [""selectedValues""]= chapp .Items.Cast &lt;ListItem &gt;()
            .Where (li=&gt;li.Selected )
            .Select (li=&gt;li.Value )
            .ToList ();
    }else 
        ViewState [""selectedValues""]= Enumerable .Empty &lt;string &gt;();
            return (IEnumerable &lt;string &gt;)ViewState [""selectedValues""];
        }
        set {ViewState [""selectedValues""] = value ;}
        }
protected void chapp_SelectedIndexChanged(Object sender, EventArgs e)
 {
     CheckBoxList c = (CheckBoxList)sender;

   var oldselection = this.selectedValues;
     var newSelection = c.Items.Cast&lt;ListItem&gt;()
                 .Where(li =&gt; li.Selected  )
                 .Select(li =&gt; li.Value);
     var unchangedItems = newSelection.Except(oldselection );

 }
</code></pre>",0,c#|asp.net|linq
32857114,Gridview rowcommand event not firing in dynamically added usercontrol,"<p>I have a usercontrol with gridview and rowcommand event.
This usercontrol is added dynamically using LoadControl on a button click of a page. The gridview's rowcommand doesn't fire. </p>

<p>Here is the code that loads the usercontrol on button click:</p>

<pre><code>Protected Sub btnSearch_Click(ByVal sender As Object, ByVal e As EventArgs) Handles btnSearch.Click

    '&lt;ucTitle:SearchList ID=""ucSearchList"" runat=""server"" Visible=""false"" /&gt;
    Dim ucSearchList As TitleSearchList = LoadControl(""~/Controls/TitleSearchList.ascx"")
    ucSearchList.ISBN = txtSearchISBN.Text
    ucSearchList.LoadTitleSearchList()
    pnlSearchResults.Controls.Add(ucSearchList)

End Sub
</code></pre>

<p>And here is the code in usercontrol</p>

<p>Public Class TitleSearchList
    Inherits System.Web.UI.UserControl</p>

<pre><code>Public Property ISBN As String

Protected Sub Page_Load(ByVal sender As Object, ByVal e As System.EventArgs) Handles Me.Load
    If Not IsPostBack Then
        LoadTitleSearchList()
    End If
End Sub

Public Sub LoadTitleSearchList()

    Dim _isbn As String = ISBN

    Dim titles As New List(Of Title)

    titles = New List(Of Title) From {
                                        New Title With {.ISBN = _isbn, .TitleName = ""Title check""},
                                        New Title With {.ISBN = _isbn, .TitleName = ""Title check""},
                                        New Title With {.ISBN = _isbn, .TitleName = ""Title check""},
                                        New Title With {.ISBN = _isbn, .TitleName = ""Title check""}
                                    }
    gvTitle.DataSource = titles
    gvTitle.DataBind()

End Sub

Public Sub gvTitle_Rowcommand(ByVal sender As Object, ByVal e As GridViewCommandEventArgs) Handles gvTitle.RowCommand

    If e.CommandName = ""TitleDetail"" Then

        Response.Redirect(""TitleSearch.aspx?isbn="" &amp; e.CommandArgument().ToString())

    End If

End Sub
End Class
</code></pre>",1,asp.net|vb.net|gridview
32754756,ToJSON method not found - which namespace is required?,"<p>I want to log .net WEB API request-response to newly created file. So, I have implemented NLog mechanism in my project which works great. but still below code's .ToJSON() line doesn't get resolved. I can't figure out which namespace is required to use it. is there anything missing out?</p>

<p>I'm referring these two articles but still can't figure out. </p>

<p>1)  <a href=""http://www.codeproject.com/Articles/1028416/RESTful-Day-sharp-Request-logging-and-Exception-ha"" rel=""nofollow"">http://www.codeproject.com/Articles/1028416/RESTful-Day-sharp-Request-logging-and-Exception-ha</a></p>

<p>2) <a href=""http://www.strathweb.com/2012/06/using-nlog-to-provide-custom-tracing-for-your-asp-net-web-api/"" rel=""nofollow"">http://www.strathweb.com/2012/06/using-nlog-to-provide-custom-tracing-for-your-asp-net-web-api/</a></p>

<p>.net namespaces</p>

<pre><code>using NLog;
using System;
using System.Collections.Generic;
using System.Linq;
using System.Net.Http;
using System.Text;
using System.Web;
using System.Web.Http.Tracing;
using System.Net.Http;
using System.Text;
</code></pre>

<hr>

<pre><code>     if (level != TraceLevel.Off)
            {
                if (traceAction != null &amp;&amp; traceAction.Target != null)
                {
                    category = category + Environment.NewLine + ""Action     Parameters : "" + traceAction.Target.ToJSON();  //this ToJSON doesn't get resolved. which namespace should I include? 
                }
                var record = new TraceRecord(request, category, level);
                if (traceAction != null) traceAction(record);
                Log(record);
            }
</code></pre>",1,asp.net-mvc|asp.net-web-api|nlog
32651885,How show series points as X axis labels in asp.net chart,"<p>I am plotting a chart where i have X axis values of the form long which is incremented but with not in specific manner for eg.
2001, 2098, 3331, 3378 .....so on.
I am trying to plot a line chart using asp.net Chart. When i set</p>

<pre><code>         Chart1.ChartAreas[""time""].AxisX.Interval = 1 
</code></pre>

<p>the labels on X axis disappears, and when I set it to  </p>

<pre><code>         Chart1.ChartAreas[""time""].AxisX.IntervalAutoMode = IntervalAutoMode.VariableCount 
</code></pre>

<p>it rounds off to nearest value and decided its own interval.</p>

<p>My target is to show these x-axis point values as labels on my chart.</p>

<p>Another issue- 
Is there any way to use Marker as hyper link
for this i am using code </p>

<pre><code>      for (i = 0; i &lt; Chart1.Series[""series1""].Points.Count; i++)
            {

               Chart1.Series[""series1""].Points[i].Label = ""xvalue string"";
               Chart1.Series[""series1""].Points[i].LabelAngle = -30; 
               Chart1.Series[""series1""].Points[i].LabelToolTip = ""xyz"";
               Chart1.Series[""series1""].Points[i].LabelUrl = ""CustomPage.aspx"";
            }
</code></pre>

<p>But this plots chart with labels and points connected with an arrow. the chart plotted is not clean.</p>",1,asp.net|c#-4.0|charts
32893270,Checking if User.Identity.IsAuthenticated in global.asax,"<p>On my site, I'd like to see if a user is logged in on every page request. So I have this in my global.asax file:</p>

<pre><code>protected void Application_BeginRequest(object sender, EventArgs e)
{
    if (!HttpContext.Current.User.Identity.IsAuthenticated)
    {
        // do something
    }            
}
</code></pre>

<p>But I keep getting an object reference error, the User is always null, even if I'm logged in.</p>

<p>What am I doing wrong here?</p>",-1,c#|asp.net
32616828,Customize subject of EmailService,"<p>I'm trying to customize email subject, my idea its users write their own subject... so, when I received mail in subject space, appears user input.. but I only gets No Subject
What I'm doing wrong?</p>

<pre><code> public void Contact(String Name, String Email, String Subject, String Description)
    {
        Subject.Replace(""{Subject}"", Subject);

        var templateText = GetTemplateHtml(""Contacto.html"");


        templateText = templateText
            .Replace(""{Comentario}"", Description)
            .Replace(""{Email}"", Email)
            .Replace(""{Name}"", Name);

        EmailBody = templateText;
    }
</code></pre>",0,asp.net-mvc|web-services|email|mandrill
32654686,Remove server side validation formatting changes on change,"<p>I have a function that validates input server side and sets the focus to the missing item and also make the item border red. This all works fin, I am struggling with how to handle removing the red border once the selected index has changed or the text box has a value? What is the best way to handle this? Javascript? I have tried the below javascript, but since the fields and dropdowns are located in usercontrols, I am not sure if this is corrrect. I have tried placing the javascript in both the server control ascx page and the aspx page where the submit button is.</p>

<p>Javascript:</p>

<pre><code> $(document).ready(function () {
            var companyRelation = document.getElementById('&lt;%=ddlCompanyRelationship.ClientID %&gt;');
            $('#ddlCompanyRelationship').change(function () {
                if (companyRelation.options.value != ""-1"") {
                    companyRelation.style.border = ""#bebebe"";
                }
            });
        })
</code></pre>",0,javascript|asp.net
32770457,asp.net generic comparator for typed list,"<p>The formulation below won't work, because ""p2.item(X)"" is not a valid property or method.</p>

<p>How might I write this so that the comparator field can vary based on the sort key value; that is, use something like ""p2.item(X)"", maybe in Reflection.</p>

<pre><code> Public Sub SortList( _
    ByRef varList As List(Of GVDisplayRow), _
    ByVal varSortKey As String, ByVal varSortSeq As String)

    varList.Sort(Function(p1, p2) p1.item(varSortKey).CompareTo(p2.item(varSortKey))

End Sub
</code></pre>

<p>The alternative is to use a Select statement, much less elegant.</p>",1,asp.net
32900598,Is there an advantage to localization if only one language?,"<p>If you are creating text for only one language, is there any advantage to localizing (resx files) the text?</p>",0,.net|asp.net-mvc|localization
32970222,Using Rotativa in asp.net 5,"<p>I’m trying to use the Rotativa nugget package to get a pdf from an view I have.
My method looks like this:</p>

<pre><code>public ActionResult test()
{
   return new ActionAsPdf(""Index"", new { name = ""Test"" }) { FileName = ""Test.pdf"" };
}
</code></pre>

<p>I get the error message :” The type ‘ActionResult’ is defined in an assembly that is not reference. Add the Assembly reference System.Web.Mvc.” But in asp.net 5 mvc 6 the reference to mvc is Microsoft.AspNet.Mvc. Does anybody know a workaround on this or a nugget package that does the same as Rotativa that works with asp5? </p>

<p>Thanks in advance</p>",1,pdf|asp.net-core|actionresult|rotativa
32858014,How to create transaction with asp.net identity?,"<p>I am doing registration on which i am asking for 5 things:</p>

<p><strong>FullName,EmailId,Password,ContactNumber,Gender</strong></p>

<p>Now emailid and password i am storing with register method and given in below two link:</p>

<pre><code>public async Task&lt;ActionResult&gt; Register(RegisterViewModel model)
    {
        if (ModelState.IsValid)
        {
            var user = new ApplicationUser { UserName = model.Email, Email = model.Email };

            using var context = new MyEntities())
            {
                using (var transaction = context.Database.BeginTransaction())
                {
                    try
                    {
                        var DataModel = new UserMaster();
                        DataModel.Gender = model.Gender.ToString();
                        DataModel.Name = string.Empty;
                        var result = await UserManager.CreateAsync(user, model.Password);//Doing entry in AspnetUser even if transaction fails
                        if (result.Succeeded)
                        {
                            await this.UserManager.AddToRoleAsync(user.Id, model.Role.ToString());
                            this.AddUser(DataModel, context);
                            transaction.Commit();
                            return View(""DisplayEmail"");
                        }
                        AddErrors(result);
                    }
                    catch (Exception ex)
                    {
                        transaction.Rollback();
                        return null;
                    }

                }
            }
        }

        // If we got this far, something failed, redisplay form
        return View(model);
    }

public int AddUser(UserMaster _addUser, MyEntities _context)
    {
        _context.UserMaster.Add(_addUser);           
        _context.SaveChanges();
        return 0;
    }
</code></pre>

<p>Now with this below 2 lines:</p>

<pre><code>var result = await UserManager.CreateAsync(user, model.Password);//entry is done in AspnetUsers table.
await this.UserManager.AddToRoleAsync(user.Id, model.Role.ToString());//entry is done is Aspnetuserrole table
</code></pre>

<p>Now this Fullname,contactno,gender i am having in another table that is <strong>UserMaster</strong>.</p>

<p>So when <strong>i will submit my registration form i will save this details</strong> in <strong>UserMaster and AspnetUsers,AspnetUserinrole table</strong>.</p>

<p>But consider if there any problem occurs while saving record in UserMaster then i dont want to save entry in Aspnetuser and Aspnetuserinrole too.</p>

<p><strong>I would like to create a transaction where i would rollback if any problem occurs during saving any record in any table i.e no entry should be done in AspnetUser,AspnetUserinRole nd userMaster.</strong></p>

<p>Records should be saved successfully only if there is no problem in saving record in this 3 tables otherwise whiole transaction should be role back.</p>

<p><strong>I am using Microsoft.AspNet.Identity for login,Register,role management and other and following this tutorial</strong>:</p>

<p><a href=""http://www.asp.net/mvc/overview/security/create-an-aspnet-mvc-5-web-app-with-email-confirmation-and-password-reset"" rel=""noreferrer"">http://www.asp.net/mvc/overview/security/create-an-aspnet-mvc-5-web-app-with-email-confirmation-and-password-reset</a></p>

<p><a href=""http://www.asp.net/identity/overview/features-api/account-confirmation-and-password-recovery-with-aspnet-identity"" rel=""noreferrer"">http://www.asp.net/identity/overview/features-api/account-confirmation-and-password-recovery-with-aspnet-identity</a></p>

<p>But as await UserManager.CreateAsync and UserManager.AddToRoleAsync method are built in method how would i synchonize it to work with entity framework.</p>

<p>So can anybody guide me how to create such transaction or anything that would solve this?</p>

<p><strong>IdentityConfig</strong>:</p>

<pre><code>public class ApplicationUserManager : UserManager&lt;ApplicationUser&gt;
    {
        public ApplicationUserManager(IUserStore&lt;ApplicationUser&gt; store)
            : base(store)
        {
        }

        public static ApplicationUserManager Create(IdentityFactoryOptions&lt;ApplicationUserManager&gt; options, IOwinContext context) 
        {
            var manager = new ApplicationUserManager(new UserStore&lt;ApplicationUser&gt;(context.Get&lt;ApplicationDbContext&gt;()));
            // Configure validation logic for usernames
            manager.UserValidator = new UserValidator&lt;ApplicationUser&gt;(manager)
            {
                AllowOnlyAlphanumericUserNames = false,
                RequireUniqueEmail = true
            };

            // Configure validation logic for passwords
            manager.PasswordValidator = new PasswordValidator
            {
                RequiredLength = 6,
                RequireNonLetterOrDigit = true,
                RequireDigit = true,
                RequireLowercase = true,
                RequireUppercase = true,
            };

            // Configure user lockout defaults
            manager.UserLockoutEnabledByDefault = true;
            manager.DefaultAccountLockoutTimeSpan = TimeSpan.FromMinutes(5);
            manager.MaxFailedAccessAttemptsBeforeLockout = 5;

            // Register two factor authentication providers. This application uses Phone and Emails as a step of receiving a code for verifying the user
            // You can write your own provider and plug it in here.
            manager.RegisterTwoFactorProvider(""Phone Code"", new PhoneNumberTokenProvider&lt;ApplicationUser&gt;
            {
                MessageFormat = ""Your security code is {0}""
            });
            manager.RegisterTwoFactorProvider(""Email Code"", new EmailTokenProvider&lt;ApplicationUser&gt;
            {
                Subject = ""Security Code"",
                BodyFormat = ""Your security code is {0}""
            });
            manager.EmailService = new EmailService();
            manager.SmsService = new SmsService();
            var dataProtectionProvider = options.DataProtectionProvider;
            if (dataProtectionProvider != null)
            {
                manager.UserTokenProvider = 
                    new DataProtectorTokenProvider&lt;ApplicationUser&gt;(dataProtectionProvider.Create(""ASP.NET Identity""));
            }
            return manager;
        }
    }

    // Configure the application sign-in manager which is used in this application.
    public class ApplicationSignInManager : SignInManager&lt;ApplicationUser, string&gt;
    {
        public ApplicationSignInManager(ApplicationUserManager userManager, IAuthenticationManager authenticationManager)
            : base(userManager, authenticationManager)
        {
        }

        public override Task&lt;ClaimsIdentity&gt; CreateUserIdentityAsync(ApplicationUser user)
        {
            return user.GenerateUserIdentityAsync((ApplicationUserManager)UserManager);
        }

        public static ApplicationSignInManager Create(IdentityFactoryOptions&lt;ApplicationSignInManager&gt; options, IOwinContext context)
        {
            return new ApplicationSignInManager(context.GetUserManager&lt;ApplicationUserManager&gt;(), context.Authentication);
        }
    }
</code></pre>",9,c#|asp.net-mvc|asp.net-identity|owin
32549406,Correct encoding when putting C# strings into javascript strings in asp.net-mvc views,"<p>I have an asp.net-mvc view and I am generating a javascript array like this from my view model:</p>

<pre><code> var jsDict = new Array();
 &lt;% foreach (var myEvent in Model.MyEvents) { %&gt;
      jsDict['&lt;%=myEvent.Date.ToString(""yyyy-MM-dd"") %&gt;'] = '&lt;%=myEvent.Title %&gt;';
 &lt;% } %&gt;
</code></pre>

<p>The issue is that in some cases </p>

<pre><code> myEvent.Title
</code></pre>

<p>has an apostrophe in it so it breaks the string.</p>

<p>For example</p>

<pre><code>jsDict['2015-01-01'] = 'Test is my 'first' test';
</code></pre>

<p>what is the correct way to escape around the word first above to make this a valid array.</p>

<p>I tried to change it to double quotes instead of apostrophes</p>

<pre><code> jsDict[""2015-01-01""] = ""Test is my 'first' test"";
</code></pre>

<p>which seems to work but I have a fear that some of the event Titles would have a double quote it in so I want a solution that works for both apostrophe and double quotes.</p>",0,javascript|arrays|asp.net-mvc|encoding
32562286,custom validations with custom control,"<p>I have a custom web control which has two html select field and buttons i use them to make associated and available list box.But in few situations i have to Validate that Associated field must have at least 1 entity. I implemented a client side custom validator to confirm that. and its working great but issue is i am unable to fire Validate at the time List box is made empty it fires when i click save button and similarly when i have moved a few entries in associated List. validation Message is stile there and removes only when i click save button.</p>

<p>So i want to know how can i fire validator when i need using javascript...</p>",0,javascript|asp.net|validation|custom-controls
32645160,as soon as i put cursor( hover) on menu my web page content moves ? In Asp.net,"<p>as soon as i put cursor hover on menu my web page content moves ? In  Asp.net 
<a href=""https://i.stack.imgur.com/Qt9b2.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/Qt9b2.png"" alt=""enter image description here""></a>
What should i do?</p>",0,asp.net|web|hover
32657024,How do I get a a Model I made from the ADO.net entity model designed to only return data dependent on a foreign key,"<p>I am creating a website using ASP.NET MVC 5 in Visual Studio 2015, and I am new at this. I am using the ADO.net Entity Data Model to create a model based off my database. And then using a controller with views and Entity Framework.</p>

<p>My question is, that given the user is logged in. He is allowed to see data in that list that belongs to his <code>UserID</code>, not other people's. How can I limit the scope to only show data that is limited to only be related to his <code>UserID</code>?</p>

<p>The controller's code is still mostly under the default auto generated template.</p>",0,c#|asp.net|asp.net-mvc|entity-framework
